V1,V2,V3,V4,V5
*_SCFLD13_0043914,<lmxll>,1,1,--,lm,ll,--,lm,ll,lm,ll,--,--,--,--,--,lm,--,lm,--,lm,--,ll,lm,ll,ll,--,lm,lm,lm,--,lm,lm,lm,lm,--,ll,ll,lm,lm,--,--,--,--,ll,lm,--,ll,--,--,--,lm,ll,--,--,lm,--,--,ll,ll,--,--,lm,ll,lm,--,ll,ll,ll,ll,--,ll,--,lm,lm,lm,lm,--,ll,ll,--,ll,--,lm,--,ll,ll,--,--,lm,lm,lm,lm
*_SCFLD13_0278221,<lmxll>,1,1,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm
*_SCFLD13_0348899,<lmxll>,1,1,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll
*_SCFLD13_0374575,<lmxll>,1,1,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm
*_SCFLD13_0561547,<nnxnp>,0,0,nn,--,--,--,--,--,--,--,--,--,--,--,--,np,--,--,nn,np,--,nn,np,nn,--,--,--,--,np,--,np,np,np,--,nn,nn,--,np,--,--,--,--,nn,nn,np,--,nn,--,nn,--,np,nn,np,nn,np,--,--,nn,--,nn,nn,--,nn,np,np,nn,nn,--,nn,np,--,np,--,np,np,--,--,--,nn,nn,nn,nn,np,--,--,nn,--,--,np,np,np,np
*_SCFLD79_0081907,<nnxnp>,1,1,nn,nn,np,nn,np,np,np,np,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,nn,np,np,nn,np,nn,nn,np,np,np,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,np
*_SCFLD79_0217925,<nnxnp>,0,0,np,nn,np,np,nn,np,nn,np,nn,nn,np,np,nn,nn,np,nn,np,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,np,np,np,np,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,nn,nn,np,np,np,np,nn,np,nn,nn,nn,np,nn,nn,np,np,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,nn
*_SCFLD79_0361704,<hkxhk>,1,1,hk,hk,hh,hk,hh,hh,hh,hh,hk,hh,hk,hk,hh,hk,hh,hk,hh,hk,hk,hk,hk,hh,hh,hk,hh,hk,hk,hh,hh,hh,hh,hk,hh,hk,hk,hk,hk,hk,hh,hh,hk,hk,hk,hh,hk,hk,hh,hk,hh,hh,hk,hk,hh,hk,hk,hk,hh,hk,hh,hh,hk,hh,hk,hk,hk,hh,hk,hk,hk,hk,hh,hk,hh,hh,hh,hk,hk,hk,hk,hk,hk,hk,hk,hk,hh,hk,hh,hh,hh,hh
*_SCFLD79_0425466,<lmxll>,1,1,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll
*_SCFLD79_0430677,<nnxnp>,0,0,nn,np,nn,nn,np,nn,np,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,np,nn,nn,np,np,np,np,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,nn,np,nn,np,np,nn,nn,nn,nn,np,nn,np,np,np,nn,np,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,np,np,np
