V1,V2,V3
*_SCFLD9910_332934,<hkxhk>,--,--,hk,--,hh,--,hk,--,--,kk,--,hk,--,kk,hk,--,--,hk,--,hk,--,hh,--,--,--,hk,--,--,--,--,--,--,--,--,hh,--,--,hk,--,hk,--,hk,--,--,--,hk,hk,hk,hh,hk,hk,--,hk,--,hh,hk,--,hk,kk,kk,--,hk,kk,kk,--,--,--,kk,hh,hk,hh,hh,--,--,--,hk,hk,--,--,--,hk,--,--,hh,--,--,kk,hk,--,--
*_SCFLD9910_332961,<hkxhk>,--,--,hk,--,hh,--,hk,--,--,kk,kk,hk,--,kk,hk,kk,--,hk,kk,hk,--,hh,--,--,--,hk,hk,hh,hh,--,hh,--,--,--,hh,--,--,hk,--,hk,--,hk,--,--,--,hk,hk,hk,hh,hk,hk,--,hk,--,hh,hk,--,hk,kk,kk,kk,hk,kk,kk,--,hh,--,kk,hh,hk,hh,hh,kk,--,--,hk,hk,kk,--,--,hk,--,--,hh,hk,--,kk,hk,--,--
*_SCFLD9910_332973,<lmxll>,--,--,ll,--,lm,--,lm,--,--,ll,ll,ll,--,ll,lm,ll,lm,ll,ll,lm,--,lm,--,--,--,ll,lm,lm,lm,--,lm,--,--,--,lm,--,--,lm,--,lm,--,ll,--,--,--,ll,lm,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,--,lm,--,ll,lm,ll,lm,lm,ll,--,--,lm,ll,ll,--,--,lm,--,--,lm,ll,--,ll,lm,--,--
*_SCFLD9910_332994,<hkxhk>,--,--,hk,--,hh,--,hk,--,--,kk,kk,hk,--,kk,hk,kk,hk,hk,--,hk,kk,hh,--,--,hh,hk,hk,hh,hh,--,hh,--,--,--,hh,hk,hk,hk,--,hk,--,hk,--,--,--,hk,hk,hk,hh,hk,hk,kk,hk,hh,hh,hk,hh,hk,kk,kk,kk,hk,--,kk,--,hh,--,kk,hh,hk,hh,hh,kk,hh,--,hk,hk,kk,--,--,hk,--,--,hh,hk,--,kk,hk,--,--
*_SCFLD9910_390988,<hkxhk>,--,--,--,--,hh,--,hk,kk,hk,kk,kk,hk,--,kk,--,kk,hk,--,kk,hk,--,hh,hk,--,--,hh,hk,hh,hh,hk,--,--,--,--,hh,--,--,hk,--,--,--,--,--,hk,kk,--,hk,--,--,hk,hk,hk,hk,hh,hh,hk,--,--,kk,kk,kk,hk,--,--,hk,hh,hk,kk,hh,hk,hh,hh,kk,--,--,--,--,--,--,--,--,--,kk,hh,--,--,kk,hk,hh,kk
*_SCFLD9910_391050,<hkxhk>,kk,hk,--,--,hh,--,hk,kk,hk,kk,kk,hk,--,kk,--,kk,hk,hk,kk,hk,--,hh,hk,--,hh,hh,hk,hh,hh,hk,--,hh,--,kk,hh,--,--,hk,--,--,hk,hk,--,hk,kk,--,hk,hk,hh,hk,hk,hk,hk,hh,hh,hk,--,--,kk,kk,kk,hk,--,kk,hk,hh,hk,kk,hh,hk,hh,hh,kk,--,kk,--,hk,--,--,hk,hk,--,kk,hh,hk,--,kk,--,hh,kk
*_SCFLD9910_505939,<nnxnp>,nn,--,--,--,--,nn,nn,--,--,nn,nn,--,--,nn,--,nn,nn,--,nn,--,nn,np,--,--,np,np,nn,np,np,--,np,--,np,nn,--,nn,np,nn,--,--,np,np,--,np,nn,np,nn,nn,np,nn,--,np,--,np,--,--,--,np,nn,--,--,nn,nn,--,--,--,--,nn,--,--,--,np,nn,--,--,nn,np,nn,--,--,nn,--,nn,np,np,--,nn,--,np,nn
*_SCFLD9910_505973,<nnxnp>,nn,--,--,--,--,--,nn,--,--,nn,nn,--,--,nn,--,--,nn,--,--,--,nn,np,--,--,np,np,nn,np,np,--,np,--,np,nn,--,nn,np,nn,--,--,np,np,--,np,nn,np,nn,--,np,nn,--,np,--,np,--,--,--,np,nn,--,nn,nn,nn,--,--,--,--,nn,--,--,--,np,nn,--,--,nn,np,nn,--,--,--,--,nn,np,np,--,nn,--,np,nn
*_SCFLD9910_505988,<nnxnp>,nn,--,--,--,--,--,nn,--,--,nn,nn,--,--,nn,--,--,nn,--,--,--,nn,np,--,--,np,np,nn,np,np,--,np,--,--,nn,--,nn,--,nn,--,--,np,np,--,np,nn,np,nn,--,--,nn,--,np,--,np,--,--,--,np,nn,--,nn,--,--,--,--,--,--,nn,--,--,--,np,nn,--,--,nn,np,nn,--,--,nn,--,nn,np,np,--,nn,--,np,nn
*_SCFLD9910_538834,<nnxnp>,--,nn,--,--,nn,--,--,--,--,nn,nn,--,--,nn,nn,nn,nn,--,nn,nn,nn,--,np,np,--,np,nn,np,np,--,np,--,--,--,np,nn,np,nn,--,--,np,np,np,--,nn,np,nn,--,np,nn,np,--,--,--,--,--,--,--,nn,nn,--,nn,nn,nn,nn,--,--,nn,--,--,np,np,nn,--,nn,nn,np,--,--,--,nn,--,nn,--,np,--,nn,--,--,nn
*_SCFLD9910_538847,<nnxnp>,--,nn,--,--,nn,--,--,--,--,nn,nn,--,--,nn,nn,nn,nn,--,nn,nn,nn,--,np,np,--,np,nn,np,np,--,np,--,--,--,np,nn,np,nn,--,--,np,np,np,--,nn,--,nn,--,np,nn,np,--,--,--,--,--,--,--,nn,nn,--,nn,nn,nn,nn,--,--,nn,np,--,np,np,nn,--,nn,nn,np,--,--,nn,nn,--,nn,--,np,--,nn,--,--,nn
*_SCFLD9910_930992,<nnxnp>,--,np,np,--,np,--,nn,--,nn,nn,nn,np,--,nn,--,nn,nn,np,nn,--,--,np,np,--,np,np,nn,np,np,--,--,--,np,--,np,nn,np,nn,np,nn,np,np,--,np,--,np,nn,--,--,np,np,--,--,np,np,np,np,--,nn,nn,nn,nn,nn,nn,nn,np,--,nn,np,nn,np,np,nn,--,--,--,--,--,np,--,nn,--,nn,np,np,--,nn,--,np,nn
*_SCFLD9910_1123576,<hkxhk>,--,--,kk,kk,hk,--,hh,hk,--,hk,hk,--,--,hk,--,hk,hh,kk,hk,hk,hk,hk,kk,--,hk,kk,hh,hk,hk,--,hk,--,--,hk,--,hh,kk,hh,--,--,kk,--,hk,--,hk,kk,hh,hh,--,hk,kk,kk,kk,hk,hk,kk,--,--,hk,--,--,hh,hk,hk,--,hk,--,--,--,kk,hk,hk,hk,--,--,hh,kk,hk,--,--,--,--,hk,hk,kk,--,hk,--,hk,hk
*_SCFLD9910_1123732,<hkxhk>,--,kk,--,--,hk,--,--,hk,--,hk,--,--,--,hk,--,--,hh,kk,hk,--,hk,hk,--,--,hk,kk,hk,hk,--,kk,--,hk,kk,--,--,hh,kk,hh,--,--,kk,hk,hk,kk,hk,kk,hh,--,hh,--,kk,kk,--,hk,hk,--,--,--,hk,--,--,--,hk,hk,hh,--,--,hk,hk,--,hk,hk,--,--,hk,hh,--,hk,--,--,hh,--,--,--,--,hk,hk,hh,hk,hk
*_SCFLD9910_1279665,<nnxnp>,--,--,np,--,--,--,nn,nn,--,nn,nn,--,nn,nn,nn,nn,nn,np,nn,np,--,--,np,--,np,np,nn,np,--,np,np,np,np,nn,np,nn,np,--,--,--,np,--,--,np,--,np,nn,nn,np,np,np,np,np,--,np,--,--,--,nn,nn,--,nn,nn,nn,nn,--,--,--,--,--,np,np,--,--,--,nn,np,nn,np,nn,nn,--,--,np,--,--,nn,--,np,--
*_SCFLD9910_1555806,<lmxll>,--,--,ll,--,--,ll,lm,--,--,ll,ll,ll,--,ll,--,ll,lm,ll,ll,lm,ll,--,ll,--,lm,ll,--,lm,lm,ll,--,--,--,--,lm,lm,ll,--,--,--,ll,--,lm,ll,ll,--,--,lm,lm,lm,--,--,--,lm,--,ll,--,ll,ll,--,ll,lm,--,--,--,lm,ll,--,lm,--,--,lm,ll,--,ll,lm,ll,--,ll,lm,lm,--,ll,--,ll,--,ll,lm,lm,ll
*_SCFLD9910_1555815,<lmxll>,--,--,ll,--,--,ll,lm,--,--,ll,ll,ll,--,ll,--,ll,lm,ll,ll,lm,ll,lm,ll,--,lm,ll,--,lm,lm,ll,--,--,--,--,lm,lm,ll,lm,--,--,ll,lm,lm,ll,ll,--,--,lm,lm,lm,--,--,--,lm,--,ll,--,ll,ll,--,ll,lm,ll,--,--,lm,ll,ll,lm,--,--,lm,ll,--,ll,lm,ll,--,ll,lm,lm,--,ll,--,ll,--,ll,lm,lm,ll
*_SCFLD9910_1757297,<lmxll>,--,--,lm,--,--,--,ll,--,--,lm,--,lm,ll,lm,--,--,--,--,lm,--,--,ll,lm,--,ll,lm,ll,ll,--,lm,--,--,lm,--,ll,--,--,--,--,--,lm,--,ll,--,--,--,--,ll,ll,ll,--,lm,lm,--,--,lm,--,--,--,lm,lm,ll,lm,lm,ll,--,lm,lm,ll,--,ll,ll,--,ll,--,ll,lm,--,lm,ll,ll,--,--,--,--,--,--,--,ll,--
*_SCFLD9910_1839416,<lmxll>,lm,--,lm,--,--,--,lm,lm,--,lm,lm,lm,--,lm,--,--,ll,lm,--,ll,lm,ll,--,--,--,--,--,ll,ll,--,--,--,--,lm,--,ll,lm,ll,--,--,lm,--,--,--,--,lm,ll,--,--,ll,--,--,lm,--,--,--,ll,--,lm,lm,--,--,--,lm,ll,--,lm,lm,--,--,ll,ll,lm,--,--,ll,lm,--,--,--,--,--,--,ll,lm,lm,lm,--,--,lm
*_SCFLD9910_1887118,<lmxll>,--,lm,lm,--,ll,--,--,--,--,lm,lm,--,ll,lm,--,lm,ll,--,lm,ll,lm,ll,--,--,ll,lm,ll,ll,ll,--,--,--,--,--,ll,ll,--,ll,--,--,lm,--,ll,lm,lm,lm,--,--,ll,ll,--,lm,lm,ll,ll,--,--,--,--,lm,lm,ll,lm,lm,--,ll,--,--,ll,lm,ll,ll,--,--,--,--,lm,lm,--,--,ll,--,--,--,--,--,lm,--,ll,lm
*_SCFLD9910_1887137,<lmxll>,--,lm,lm,--,ll,--,--,--,--,lm,lm,--,ll,lm,--,lm,ll,--,lm,ll,lm,ll,--,--,ll,lm,ll,ll,ll,--,ll,--,--,--,ll,ll,lm,ll,--,--,lm,--,ll,lm,lm,lm,--,ll,ll,ll,--,lm,lm,ll,ll,--,--,--,--,lm,lm,ll,lm,lm,--,ll,lm,--,ll,lm,ll,ll,--,--,--,--,lm,lm,--,--,ll,--,--,--,--,--,lm,--,ll,lm
*_SCFLD9910_1887138,<nnxnp>,--,np,np,--,np,--,--,--,--,nn,nn,--,nn,nn,--,nn,nn,--,nn,np,nn,np,--,--,np,np,nn,np,np,--,np,--,--,--,np,np,np,nn,--,--,np,--,np,np,nn,np,--,np,np,np,--,np,np,np,np,--,--,--,nn,nn,nn,nn,--,nn,--,np,np,--,np,np,np,np,--,--,--,--,np,nn,--,--,nn,--,nn,--,--,--,nn,--,np,nn
*_SCFLD9910_2085528,<lmxll>,--,--,--,--,lm,ll,ll,--,--,ll,--,ll,--,ll,--,ll,lm,ll,--,lm,ll,lm,ll,--,lm,ll,lm,--,lm,ll,--,--,--,--,lm,--,ll,lm,lm,--,ll,lm,--,ll,ll,ll,lm,--,lm,lm,ll,ll,--,lm,lm,--,lm,--,ll,ll,ll,lm,--,ll,lm,lm,ll,ll,lm,--,lm,lm,ll,--,--,--,ll,ll,ll,--,--,--,ll,lm,ll,--,ll,--,lm,ll
*_SCFLD9910_2179180,<hkxhk>,--,--,kk,--,hk,--,--,--,hh,hk,--,--,--,hk,--,--,hh,kk,hk,--,hk,--,kk,--,hk,--,--,hk,hk,kk,hk,kk,--,--,hk,--,kk,hh,--,--,--,hk,hk,kk,--,kk,hh,--,hk,hk,kk,kk,kk,hk,hk,--,hk,--,hk,hk,--,hh,hk,--,hh,hk,--,hk,hk,kk,--,hk,--,--,--,--,--,--,--,--,hh,--,hk,--,kk,--,hk,--,hk,hk
*_SCFLD9910_2252521,<nnxnp>,--,--,np,--,--,--,--,nn,--,nn,--,np,--,--,nn,--,nn,np,--,--,nn,np,--,--,np,np,--,np,np,--,--,--,--,--,--,np,np,nn,--,--,np,--,--,np,nn,np,--,np,np,np,np,np,np,np,--,np,--,np,--,nn,nn,nn,--,nn,nn,np,--,nn,--,--,np,np,--,--,--,--,np,--,--,--,--,--,nn,--,np,--,nn,nn,np,--
*_SCFLD9910_2281990,<nnxnp>,--,np,np,--,np,np,nn,--,--,nn,nn,--,--,--,--,nn,--,np,nn,np,nn,--,np,--,np,np,nn,--,--,--,--,np,--,nn,np,--,np,--,--,np,np,np,--,np,--,np,--,--,np,np,np,--,--,--,np,--,--,np,nn,nn,nn,nn,--,--,--,--,np,nn,np,--,np,np,--,--,--,--,np,--,np,--,nn,--,nn,--,--,--,nn,--,np,nn
*_SCFLD9910_2494010,<hkxhk>,kk,--,hk,--,--,--,--,kk,--,kk,kk,--,--,kk,hk,--,hk,hk,kk,--,kk,hh,hk,--,hh,hk,hk,hh,hh,--,hh,--,--,--,hh,--,hk,--,--,--,hk,--,--,hk,kk,hk,hk,hh,hh,hh,--,hk,--,hh,hh,--,--,hk,kk,kk,--,--,kk,kk,hk,hh,hk,kk,hh,hk,hh,hh,kk,hh,kk,hk,hk,--,hk,hk,--,--,--,hh,--,--,kk,--,hh,--
*_SCFLD9910_2494038,<hkxhk>,kk,--,hk,--,--,--,--,--,--,kk,--,--,--,kk,hk,--,hk,hk,kk,--,kk,hh,hk,--,hh,hk,hk,hh,hh,--,hh,--,--,--,hh,--,hk,--,--,--,hk,hh,--,hk,--,hk,hk,hh,hh,hh,--,hk,--,hh,hh,--,--,hk,kk,kk,--,--,kk,kk,hk,hh,hk,kk,--,hk,hh,hh,kk,hh,kk,hk,hk,--,hk,hk,--,--,--,hh,--,--,kk,--,hh,--
*_SCFLD9910_2494050,<hkxhk>,kk,--,hk,--,--,--,--,--,--,kk,--,--,--,kk,hk,--,hk,hk,kk,--,kk,hh,hk,--,hh,hk,hk,hh,hh,--,hh,--,--,--,hh,--,hk,--,--,--,hk,hh,--,hk,--,hk,hk,hh,hh,hh,--,--,--,--,hh,--,--,--,kk,--,--,--,kk,kk,hk,--,hk,kk,--,--,hh,hh,kk,hh,--,hk,hk,--,hk,--,--,--,--,hh,--,--,kk,--,hh,--
*_SCFLD9910_2538946,<nnxnp>,np,--,nn,--,nn,nn,np,--,--,np,--,--,np,np,--,np,--,--,np,nn,np,nn,nn,--,--,nn,np,nn,nn,nn,--,--,nn,np,--,nn,nn,np,--,nn,--,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,--,--,--,nn,np,np,--,np,np,np,np,nn,nn,np,--,--,nn,nn,np,--,--,--,nn,np,nn,--,np,--,np,nn,nn,np,np,np,nn,np
*_SCFLD9910_2560281,<lmxll>,--,lm,--,--,ll,--,lm,lm,--,--,lm,lm,--,--,ll,--,ll,lm,lm,--,--,--,lm,--,--,lm,ll,ll,--,--,ll,--,--,--,ll,ll,--,ll,--,--,lm,--,ll,lm,lm,lm,ll,--,ll,ll,lm,lm,lm,--,--,lm,--,--,--,lm,lm,ll,lm,lm,ll,ll,--,lm,--,--,ll,ll,--,--,lm,--,lm,lm,lm,ll,ll,ll,--,--,--,--,lm,ll,ll,lm
*_SCFLD9910_2560425,<lmxll>,lm,lm,lm,--,--,--,lm,lm,ll,lm,lm,lm,--,lm,--,lm,ll,lm,lm,ll,lm,--,--,--,--,lm,ll,ll,--,--,--,--,--,--,ll,ll,lm,--,--,--,lm,--,ll,lm,--,lm,ll,--,ll,ll,--,--,--,ll,--,--,--,--,lm,lm,lm,ll,--,--,--,ll,lm,lm,--,--,ll,ll,--,--,lm,ll,--,--,lm,ll,ll,--,lm,ll,--,--,lm,--,ll,lm
*_SCFLD9910_2803077,<lmxll>,lm,--,--,--,ll,--,--,lm,--,lm,--,lm,--,lm,ll,lm,--,lm,lm,--,lm,--,lm,--,--,lm,ll,ll,--,lm,ll,ll,lm,--,ll,ll,lm,--,--,--,lm,--,ll,--,lm,lm,ll,--,ll,ll,lm,lm,lm,--,--,--,--,lm,--,lm,--,ll,lm,lm,ll,ll,lm,lm,ll,lm,--,ll,--,--,--,ll,lm,lm,--,--,ll,--,--,--,lm,--,lm,--,ll,--
*_SCFLD9910_2867362,<hkxhk>,--,--,hk,--,kk,--,--,hh,--,--,--,--,--,hh,--,hh,hk,--,--,kk,--,--,--,--,kk,hk,hk,kk,kk,hk,kk,--,hk,--,--,kk,hk,--,--,--,hk,--,kk,--,hh,hk,hk,--,kk,kk,hk,hk,--,kk,kk,--,--,hk,hh,hh,--,--,hh,--,--,kk,--,--,kk,--,--,kk,hh,--,--,hk,--,--,hk,--,--,--,hh,--,--,--,hh,--,kk,hh
*_SCFLD9910_2867368,<hkxhk>,--,--,hk,--,kk,--,--,hh,--,--,--,--,--,hh,--,hh,hk,--,--,kk,--,--,--,--,kk,hk,hk,kk,kk,hk,kk,--,hk,--,--,kk,hk,--,--,--,hk,--,kk,--,hh,hk,hk,--,--,kk,hk,hk,--,kk,kk,--,--,hk,hh,hh,--,--,hh,--,--,kk,--,--,kk,--,--,kk,hh,--,--,hk,--,--,hk,--,--,--,hh,--,--,--,hh,--,kk,hh
*_SCFLD9910_2905852,<lmxll>,--,--,ll,--,--,--,--,--,--,--,--,ll,--,--,--,ll,lm,ll,ll,--,ll,lm,ll,--,--,--,lm,--,--,--,lm,--,--,--,lm,--,ll,--,--,lm,ll,lm,lm,ll,--,ll,lm,--,lm,--,ll,--,ll,lm,lm,--,--,--,--,ll,--,--,ll,ll,lm,lm,--,ll,lm,--,lm,lm,ll,--,--,lm,ll,ll,ll,--,--,--,--,lm,ll,--,ll,--,lm,--
*_SCFLD9910_2905871,<lmxll>,--,--,ll,--,--,--,--,--,--,ll,--,ll,--,--,--,ll,lm,ll,ll,--,ll,lm,ll,--,--,ll,lm,--,--,--,lm,--,ll,--,lm,lm,ll,--,lm,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,--,ll,--,ll,lm,lm,--,--,--,--,ll,--,--,ll,ll,lm,lm,--,ll,lm,--,lm,lm,ll,--,--,lm,ll,lm,ll,--,lm,lm,--,lm,ll,--,ll,--,lm,--
*_SCFLD9910_2905878,<lmxll>,--,--,--,--,--,--,--,--,--,lm,--,lm,--,--,--,lm,ll,lm,lm,--,lm,ll,lm,--,--,lm,ll,--,--,--,ll,--,lm,--,ll,ll,lm,--,ll,ll,lm,--,ll,lm,lm,lm,ll,ll,ll,--,lm,--,lm,ll,ll,--,--,--,--,lm,--,--,lm,lm,ll,ll,--,lm,ll,--,ll,ll,lm,--,--,ll,lm,lm,lm,--,ll,ll,--,ll,lm,--,lm,--,ll,--
*_SCFLD9910_3083869,<nnxnp>,--,nn,nn,--,nn,nn,np,np,np,np,np,nn,--,np,np,np,np,--,np,--,np,nn,nn,--,nn,nn,np,--,--,nn,nn,--,nn,--,nn,nn,nn,np,--,--,nn,--,nn,nn,np,nn,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,nn,np,np,np,np,np,np,--,nn,nn,np,nn,nn,--,nn,np,--,--,np,nn,--,nn,np,np,--,--,nn,nn,--,--,--,nn,np
*_SCFLD9910_3242272,<nnxnp>,--,nn,--,--,nn,--,np,np,--,np,np,--,--,np,np,--,--,--,np,--,np,nn,nn,--,--,nn,np,nn,nn,--,nn,nn,nn,--,nn,nn,nn,np,--,--,nn,--,nn,--,np,nn,--,--,nn,nn,--,nn,nn,nn,nn,--,nn,--,--,--,--,np,--,np,--,nn,nn,np,--,nn,--,nn,--,nn,--,np,nn,--,nn,np,--,--,np,--,--,--,np,--,nn,--
*_SCFLD9910_3242286,<nnxnp>,--,nn,--,--,nn,--,np,np,--,np,np,--,--,np,np,--,--,--,np,--,np,nn,nn,--,--,nn,np,nn,nn,--,nn,nn,nn,np,nn,nn,nn,np,--,--,nn,--,nn,--,np,nn,--,--,nn,nn,--,nn,nn,nn,nn,--,nn,--,--,--,--,np,--,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,--,np,nn,--,nn,np,--,--,np,--,--,--,np,--,nn,--
*_SCFLD9910_3397068,<lmxll>,--,lm,lm,--,ll,--,lm,--,--,lm,lm,lm,ll,lm,--,--,ll,lm,lm,ll,lm,--,lm,--,--,lm,ll,ll,ll,lm,ll,--,lm,lm,ll,ll,--,ll,ll,ll,--,ll,ll,lm,lm,lm,--,ll,--,ll,lm,lm,--,ll,ll,lm,--,--,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,--,ll,ll,ll,--,lm,ll,lm,lm,lm,ll,ll,--,lm,ll,lm,--,lm,ll,ll,--
*_SCFLD9910_3397098,<lmxll>,--,lm,lm,--,ll,--,lm,--,--,lm,--,lm,ll,lm,--,--,ll,lm,lm,ll,--,--,lm,--,ll,lm,ll,ll,ll,lm,ll,--,lm,--,ll,ll,--,ll,ll,ll,--,--,ll,lm,lm,lm,--,ll,--,ll,lm,lm,--,ll,ll,lm,--,--,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,--,ll,ll,ll,--,--,ll,lm,lm,lm,--,ll,--,lm,--,--,--,lm,ll,ll,--
*_SCFLD9910_3397127,<lmxll>,--,lm,lm,--,ll,--,--,--,--,lm,--,--,--,lm,--,--,ll,lm,lm,--,--,--,lm,--,ll,lm,ll,ll,ll,lm,ll,--,--,--,ll,ll,--,ll,--,--,--,--,ll,lm,lm,lm,--,ll,--,ll,lm,lm,--,ll,ll,lm,--,--,lm,--,lm,ll,lm,lm,ll,ll,--,lm,ll,--,--,ll,ll,--,--,ll,lm,--,lm,--,ll,--,lm,--,--,--,lm,ll,ll,--
*_SCFLD9910_3397180,<lmxll>,--,lm,lm,--,--,--,lm,lm,ll,lm,--,--,--,--,ll,--,--,--,lm,ll,--,ll,lm,--,ll,lm,ll,ll,ll,--,ll,--,--,--,--,ll,lm,ll,--,--,lm,ll,--,lm,lm,lm,ll,ll,ll,ll,lm,--,lm,ll,--,lm,--,--,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,--,--,ll,ll,--,--,ll,lm,--,lm,--,--,--,--,ll,--,--,lm,ll,ll,lm
*_SCFLD9910_3479250,<lmxll>,--,--,--,--,lm,--,--,ll,--,ll,ll,ll,lm,--,--,--,ll,--,ll,lm,ll,lm,ll,--,lm,ll,lm,lm,--,--,--,lm,ll,ll,lm,lm,ll,lm,--,lm,ll,lm,lm,ll,--,ll,lm,lm,lm,lm,--,ll,ll,--,lm,ll,--,--,ll,--,ll,lm,ll,ll,lm,lm,ll,ll,--,--,lm,lm,--,lm,--,lm,--,--,ll,lm,--,--,--,lm,--,--,ll,--,lm,ll
*_SCFLD9910_3479279,<lmxll>,--,--,--,--,lm,ll,--,ll,--,ll,ll,ll,lm,--,--,--,--,--,ll,lm,ll,lm,ll,--,lm,ll,lm,lm,lm,--,--,--,ll,ll,lm,lm,ll,lm,--,--,ll,--,lm,ll,--,ll,--,lm,lm,lm,--,ll,ll,--,lm,--,--,--,ll,--,ll,lm,ll,ll,lm,lm,ll,ll,--,--,lm,lm,--,lm,--,lm,--,--,ll,lm,--,--,--,lm,--,--,ll,--,lm,ll
*_SCFLD9910_3479306,<lmxll>,--,--,--,--,lm,ll,--,ll,--,ll,--,ll,--,--,--,--,--,--,ll,lm,ll,lm,ll,--,lm,ll,lm,--,lm,--,--,--,ll,ll,lm,lm,ll,lm,--,--,ll,--,lm,ll,--,ll,--,--,lm,lm,--,--,--,--,lm,--,--,--,ll,--,--,lm,--,ll,--,lm,ll,--,--,--,lm,lm,--,--,--,lm,--,--,ll,lm,--,--,--,lm,--,--,ll,--,lm,ll
*_SCFLD9910_3849597,<nnxnp>,--,--,--,--,np,--,nn,--,--,nn,nn,np,--,nn,--,nn,nn,np,nn,--,nn,np,np,--,np,np,nn,np,np,--,nn,--,--,--,np,np,np,nn,--,--,np,np,--,np,nn,np,nn,np,np,np,np,--,--,--,np,np,--,np,nn,nn,--,nn,nn,nn,--,np,--,nn,--,--,np,np,nn,--,nn,nn,np,--,np,--,--,--,--,--,np,nn,nn,nn,np,nn
*_SCFLD9910_3849604,<nnxnp>,--,--,--,--,nn,--,np,--,--,np,--,nn,--,np,--,np,np,nn,np,--,np,nn,nn,--,nn,nn,np,nn,nn,--,nn,--,--,--,nn,nn,nn,np,--,--,nn,nn,--,nn,np,nn,np,nn,nn,nn,nn,--,--,--,nn,nn,--,nn,np,np,--,np,np,np,--,nn,--,np,nn,--,nn,nn,np,--,np,np,nn,--,nn,--,--,--,--,--,nn,np,np,np,nn,np
*_SCFLD9910_3849702,<hkxhk>,--,kk,kk,--,hk,--,hk,--,--,--,hk,kk,--,hk,--,hk,--,kk,hk,--,--,--,--,--,hk,kk,--,--,hk,kk,hk,--,--,hk,--,--,--,hh,hk,--,--,hk,--,--,--,kk,hh,--,hk,hk,kk,--,--,hk,--,--,--,--,hk,--,--,hh,--,hk,hh,hk,--,hk,hk,--,--,hk,hh,hk,--,hh,--,--,kk,hh,--,--,hk,--,--,--,--,--,hk,hk
*_SCFLD9910_3939730,<lmxll>,--,--,ll,--,lm,ll,ll,--,--,ll,--,ll,--,ll,--,ll,ll,ll,ll,--,--,lm,--,--,lm,ll,--,--,--,--,lm,--,--,--,--,lm,--,lm,--,--,--,--,lm,--,ll,ll,lm,--,lm,lm,ll,ll,ll,lm,lm,--,--,--,ll,ll,ll,lm,ll,ll,lm,--,--,ll,lm,--,lm,lm,lm,lm,ll,lm,ll,lm,--,--,--,--,ll,--,ll,--,ll,lm,lm,--
*_SCFLD9910_3939805,<lmxll>,ll,ll,ll,--,lm,--,--,ll,--,ll,--,--,--,--,--,--,--,ll,ll,--,ll,lm,--,--,lm,ll,lm,lm,lm,--,lm,--,--,--,--,--,ll,--,--,--,ll,lm,lm,ll,ll,--,lm,--,lm,lm,--,--,--,lm,--,--,--,--,ll,ll,ll,--,--,--,lm,lm,--,--,lm,ll,lm,lm,lm,lm,--,--,--,ll,ll,--,--,--,--,--,--,--,--,--,lm,--
*_SCFLD9910_3956523,<nnxnp>,--,--,np,--,--,--,nn,--,--,nn,--,--,--,nn,--,nn,--,np,--,--,nn,np,--,--,np,np,--,np,np,--,--,--,--,--,np,np,np,nn,--,--,np,np,np,np,nn,np,--,np,--,--,np,np,--,np,np,np,--,--,nn,--,--,nn,--,--,--,--,np,--,np,np,np,np,nn,--,--,nn,--,nn,--,nn,--,--,nn,--,--,--,--,nn,np,nn
*_SCFLD9910_3970879,<nnxnp>,--,nn,nn,--,nn,--,np,np,--,np,np,nn,--,np,--,np,np,--,np,--,--,nn,nn,--,nn,nn,--,nn,nn,nn,nn,--,nn,np,nn,nn,nn,--,nn,--,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,--,--,--,np,--,np,--,--,--,--,--,nn,np,--,--,--,nn,np,--,--,--,nn,np,np,--,np,--,np,nn,nn,np,np,np,--,np
*_SCFLD9910_3970894,<hkxhk>,--,hk,hk,--,kk,--,hh,hh,--,hh,hh,--,--,hh,--,hh,hh,--,hh,--,--,--,hk,--,kk,hk,--,kk,kk,hk,kk,--,hk,hh,kk,kk,--,--,--,--,hk,kk,kk,hk,hh,hk,hk,--,kk,kk,hk,hk,hk,kk,kk,--,--,--,hh,--,hh,--,--,hh,--,--,--,hh,--,--,--,kk,hk,--,--,--,hk,hh,--,--,hk,--,hh,kk,hk,hh,hh,hk,--,hh
*_SCFLD9910_4054782,<lmxll>,lm,lm,lm,--,ll,--,lm,--,--,lm,lm,lm,--,lm,--,lm,lm,lm,lm,--,lm,ll,lm,--,--,lm,ll,ll,--,--,--,--,lm,--,ll,ll,lm,--,--,--,lm,ll,--,--,lm,lm,ll,ll,ll,ll,lm,lm,lm,--,ll,lm,--,--,lm,lm,--,ll,--,lm,ll,ll,lm,lm,ll,--,ll,ll,--,ll,--,ll,lm,lm,lm,--,--,--,--,ll,lm,--,--,ll,ll,lm
